(0, [24, 'Luca', 'male', 'Stolnici'])
(522, [24, 'Maximilian', 'male', 'Argetoianu'])
(523, [41, 'Ivan', 'male', 'Gănescu'])
(524, [18, 'Naida', 'female', 'Găitan'])
(525, [35, 'Niculina', 'female', 'Dinescu'])
(526, [18, 'Petre', 'male', 'Bârcă'])
(527, [20, 'Mitja', 'male', 'Čorbadžić'])
(528, [18, 'Ludovic', 'male', 'Parghel'])
(529, [23, 'Anca', 'female', 'Ștefănescu'])
(530, [24, 'Genci', 'male', 'Ștefănescu'])
(531, [20, 'Severin', 'male', 'Brâncoveanu'])
(532, [19, 'Călin', 'male', 'Muraru'])
(533, [20, 'Zina', 'female', 'Văduva'])
(534, [20, 'Glen', 'male', 'Sabău'])
(535, [26, 'Constantin', 'male', 'Seciu'])
(536, [37, 'Minodora', 'female', 'Noica'])
(537, [49, 'Nenad', 'male', 'Oblak'])
(538, [19, 'Felicia', 'female', 'Puiu'])
(539, [19, 'Agripina', 'female', 'Gjoni'])
(540, [20, 'Sladžan', 'male', 'Ciocârlan'])
(541, [24, 'Georgia', 'female', 'Gălățanu'])
(542, [74, 'Finka', 'female', 'Nițescu'])
(543, [22, 'Osman', 'male', 'Albu'])
(544, [24, 'Viorela', 'female', 'Bădulescu'])
(545, [25, 'Niculiță', 'male', 'Papură'])
(546, [30, 'Ianis', 'male', 'Giulian'])
(547, [19, 'Bojan', 'male', 'Tahirović'])
(548, [19, 'Roxana', 'female', 'Baconschi'])
(549, [40, 'Sebastian', 'male', 'Panțuru'])
(550, [50, 'Daciana', 'female', 'Sassu'])
(551, [37, 'Răzvan', 'male', 'Bușilă'])
(552, [53, 'Maida', 'female', 'Osmani'])
(553, [25, 'Codrin', 'male', 'Purcărete'])
(554, [21, 'Corvin', 'male', 'Lucan'])
(555, [32, 'Anișoara', 'female', 'Pogor'])
(556, [74, 'Lucrețiu', 'male', 'Udilă'])
(557, [27, 'Ivana', 'female', 'Corvin'])
(558, [18, 'Azra', 'female', 'Koroman'])
(559, [28, 'Toma', 'male', 'Croitor'])
(560, [41, 'Ada', 'female', 'Noica'])
(561, [19, 'Lazăr', 'male', 'Măzărachi'])
(562, [30, 'Fahret', 'male', 'Dushku'])
(563, [26, 'Panagachie', 'male', 'Oanca'])
(564, [23, 'Dinka', 'female', 'Gușatu'])
(565, [51, 'Monalisa', 'female', 'Tăbăraș'])
(566, [18, 'Gențiana', 'female', 'Mihăileanu'])
(567, [32, 'Mugur', 'male', 'Butoi'])
(568, [51, 'Alina', 'female', 'Žagar'])
(569, [37, 'Heracleea', 'female', 'Varo'])
(570, [33, 'Clara', 'female', 'Neamțu'])
(571, [43, 'Pompilia', 'female', 'Mironescu'])
(572, [19, 'Adonis', 'male', 'Verejanu'])
(573, [26, 'Ajla', 'female', 'Bejenaru'])
(574, [37, 'Grațiela', 'female', 'Vâlcu'])
(575, [34, 'Nicușor', 'male', 'Fulga'])
(576, [41, 'Codruța', 'female', 'Pițurcă'])
(577, [20, 'Norica', 'female', 'Soltan'])
(578, [24, 'Nicolaie', 'male', 'Sijerčić'])
(579, [20, 'Željko', 'male', 'Barna'])
(580, [37, 'Radu', 'male', 'Bârcă'])
(581, [21, 'Sofia', 'female', 'Olinescu'])
(582, [47, 'Denis', 'male', 'Vanghelie'])
(583, [18, 'Henrieta', 'female', 'Adamescu'])
(584, [24, 'Luca', 'male', 'Brâncuși'])
(585, [19, 'Theodor', 'male', 'Olinescu'])
(586, [19, 'Codruț', 'male', 'Muraru'])
(587, [18, 'Măriuca', 'female', 'Poenaru'])
(588, [40, 'Martin', 'male', 'Vicovean'])
(589, [25, 'Maia', 'female', 'Zane'])
(590, [19, 'Dino', 'male', 'Begu'])
(591, [23, 'Enes', 'male', 'Enache'])
(592, [60, 'Asmir', 'male', 'Văleanu'])
(593, [18, 'Armina', 'female', 'Trandafir'])
(594, [21, 'Rafel', 'male', 'Bizău'])
(595, [44, 'Denis', 'male', 'Kovačič'])
(596, [18, 'Lucrețiu', 'male', 'Brediceanu'])
(597, [18, 'Angel', 'male', 'Loteanu'])
(598, [22, 'Ionela', 'female', 'Zane'])
(599, [20, 'Anila', 'female', 'Stroici'])
(600, [51, 'Alebn', 'male', 'Butnariu'])
(601, [31, 'Ina', 'female', 'Iaru'])
(602, [20, 'Zoe', 'female', 'Fătu'])
(603, [18, 'Eva', 'female', 'Nišić'])
(604, [56, 'Aleš', 'male', 'Hoxha'])
(605, [23, 'Alija', 'male', 'Macri'])
(606, [47, 'Jožica', 'female', 'Căciulescu'])
(607, [33, 'Avdo', 'male', 'Xhafa'])
(608, [25, 'Eugenia', 'female', 'Albulescu'])
(609, [24, 'Tarik', 'male', 'Nicolau'])
(610, [39, 'Asmir', 'male', 'Preda'])
(611, [27, 'Clara', 'female', 'Vanghelie'])
(612, [25, 'Drita', 'female', 'Firulescu'])
(613, [22, 'Dragan', 'male', 'Florianu'])
(614, [27, 'Nelu', 'male', 'Preoteasa'])
(615, [45, 'Ilie', 'male', 'Neculce'])
(616, [21, 'Aura', 'female', 'Ștefănescu'])
(617, [24, 'Ana', 'female', 'Albulescu'])
(618, [28, 'Beatrice', 'female', 'Bogdani'])
(619, [20, 'Fabia', 'female', 'Calotă'])
(620, [21, 'Gregorian', 'male', 'Vâlcu'])
(621, [42, 'Codrin', 'male', 'Caraciobanu'])
(622, [19, 'Emanuela', 'female', 'Movilă'])
(623, [25, 'Igor', 'male', 'Murgescu'])
(624, [26, 'Aida', 'female', 'Kuhar'])
(625, [28, 'Jasmin', 'male', 'Bodescu'])
(626, [18, 'Luis', 'male', 'Almaș'])
(627, [27, 'Cezar', 'male', 'Pașcanu'])
(628, [18, 'Jožefa', 'female', 'Grigoriu'])
(629, [38, 'Costel', 'male', 'Goldiș'])
(630, [31, 'Olimpiu', 'male', 'Turcdeanu'])
(631, [35, 'Eugenia', 'female', 'Filotti'])
(632, [27, 'Franjo', 'male', 'Babić'])
(633, [21, 'Rebeca', 'female', 'Zane'])
(634, [40, 'Noel', 'male', 'Sechelariu'])
(635, [23, 'Aglaia', 'female', 'Trașcă'])
(636, [35, 'Ionela', 'female', 'Josan'])
(637, [87, 'Octavia', 'female', 'Stănculescu'])
(638, [23, 'Romeo', 'male', 'Baconschi'])
(639, [31, 'Arlind', 'male', 'Manoilă'])
(640, [32, 'Mircea', 'male', 'Cernat'])
(641, [18, 'Iris', 'female', 'Frashëri'])
(642, [27, 'Dorli', 'female', 'Frunda'])
(643, [27, 'Carina', 'female', 'Câmpeanu'])
(644, [31, 'Katja', 'female', 'Baconschi'])
(645, [42, 'Eremia', 'male', 'Bîrlea'])
(646, [64, 'Remus', 'male', 'Gruia'])
(647, [21, 'Ofelia', 'female', 'Văcăroiu'])
(648, [39, 'Paulica', 'female', 'Gruia'])
(649, [42, 'Jan', 'male', 'Trifan'])
(650, [22, 'Catinca', 'female', 'Dediu'])
(651, [40, 'Melania', 'female', 'Firulescu'])
(652, [20, 'Adin', 'male', 'Žagar'])
(653, [21, 'David', 'male', 'Albu'])
(654, [85, 'Monalisa', 'female', 'Dushku'])
(655, [20, 'Grigore', 'male', 'Teleanu'])
(656, [19, 'Aleksandar', 'male', 'Urziceanu'])
(657, [95, 'Mevludin', 'male', 'Ornea'])
(658, [21, 'Stanislav', 'male', 'Trifan'])
(659, [21, 'Vasile', 'male', 'Botescu'])
(660, [45, 'Ana', 'female', 'Dănescu'])
(661, [20, 'Avram', 'male', 'Becheru'])
(662, [19, 'Elisabeta', 'female', 'Bercea'])
(663, [27, 'Ema', 'female', 'Crăciun'])
(664, [30, 'Peter', 'male', 'Celan'])
(665, [42, 'Nelu', 'male', 'Gheorghe'])
(666, [31, 'Georgia', 'female', 'Hadžić'])
(667, [23, 'Bernard', 'male', 'Buhuș'])
(668, [25, 'Dorina', 'female', 'Muscalu'])
(669, [30, 'Denis', 'male', 'Golob'])
(670, [42, 'Horea', 'male', 'Râpeanu'])
(671, [84, 'Silvian', 'male', 'Ivașcu'])
(672, [46, 'Olga', 'female', 'Argeșanu'])
(673, [31, 'Petruț', 'male', 'Penescu'])
(674, [20, 'Mitică', 'male', 'Deac'])
(675, [64, 'Mitică', 'male', 'Iacobescu'])
(676, [56, 'Alebn', 'male', 'Dobrescu'])
(677, [29, 'Dochia', 'female', 'Herța'])
(678, [20, 'Ionelia', 'female', 'Hălmăgeanu'])
(679, [20, 'Arian', 'male', 'Cîndea'])
(680, [20, 'Stanca', 'female', 'Vernescu'])
(681, [19, 'Sanjin', 'male', 'Morțun'])
(682, [45, 'Ajla', 'female', 'Horvat'])
(683, [30, 'Irina', 'female', 'Morar'])
(684, [27, 'Katja', 'female', 'Cîmpeanu'])
(685, [30, 'Silviana', 'female', 'Ulmeanu'])
(686, [20, 'Dora', 'female', 'Zupan'])
(687, [23, 'Haralamb', 'male', 'Ciortea'])
(688, [21, 'Lela', 'female', 'Baconschi'])
(689, [30, 'Claudiu', 'male', 'Isopescu'])
(690, [42, 'Iustinian', 'male', 'Guțu'])
(691, [35, 'Timea', 'female', 'Sireteanu'])
(692, [27, 'Toma', 'male', 'Kola'])
(693, [19, 'Mitja', 'male', 'Ghideanu'])
(694, [29, 'Stanca', 'female', 'Rusescu'])
(695, [25, 'Iosefina', 'female', 'Simu'])
(696, [22, 'Mugurel', 'male', 'Balašević'])
(697, [23, 'Ionuț', 'male', 'Udilă'])
(698, [34, 'Alex', 'male', 'Onoriu'])
(699, [31, 'Enrik', 'male', 'Noica'])
(700, [18, 'Biljana', 'female', 'Josan'])
(701, [27, 'Ortansa', 'female', 'Dolha'])
(702, [27, 'Albana', 'female', 'Baragadiru'])
(703, [26, 'Agripina', 'female', 'Varzar'])
(704, [20, 'Špela', 'female', 'Asachi'])
(705, [42, 'Bojan', 'male', 'Dediu'])
(706, [25, 'Arnela', 'female', 'Ghinea'])
(707, [18, 'Basarab', 'male', 'Avramescu'])
(708, [31, 'Costel', 'male', 'Bârcă'])
(709, [32, 'Simi', 'male', 'Ćosić'])
(710, [21, 'Dragana', 'female', 'Popovici'])
(711, [44, 'Casiana', 'female', 'Chelaru'])
(712, [20, 'Natasa', 'female', 'Lupu'])
(713, [53, 'Elvir', 'male', 'Bărlea'])
(714, [27, 'Tiberiu', 'male', 'Mogoș'])
(715, [22, 'Călin', 'male', 'Barna'])
(716, [21, 'Bogdan', 'male', 'Raksi'])
(717, [32, 'Rok', 'male', 'Dobrin'])
(718, [27, 'Aleks', 'male', 'Nițescu'])
(719, [18, 'Nicoleta', 'female', 'Andrieș'])
(720, [55, 'Branka', 'female', 'Căianu'])
(721, [27, 'Lidia', 'female', 'Neculce'])
(722, [31, 'Janina', 'female', 'Hrușcă'])
(723, [20, 'Valeria', 'female', 'Mureșan'])
(724, [24, 'Maja', 'female', 'Neculce'])
(725, [27, 'Beniamin', 'male', 'Grigoriu'])
(726, [63, 'Iulia', 'female', 'Movilă'])
(727, [54, 'Sinică', 'male', 'Predojević'])
(728, [54, 'Nicuță', 'male', 'Drăghiceanu'])
(729, [52, 'Ejup', 'male', 'Purcărete'])
(730, [23, 'Ruxanda', 'female', 'Grigoriu'])
(731, [28, 'Vedad', 'male', 'Vernescu'])
(732, [25, 'Hajro', 'male', 'Ungur'])
(733, [24, 'Neven', 'male', 'Lascu'])
(734, [35, 'Andreja', 'female', 'Dragoș'])
(735, [32, 'Nika', 'female', 'Lucaciu'])
(736, [65, 'Vesna', 'female', 'Loshi'])
(737, [20, 'Fahret', 'male', 'Ciortea'])
(738, [30, 'Veniamin', 'male', 'Cămătaru'])
(739, [34, 'Luminița', 'female', 'Demirović'])
(740, [44, 'Georgiana', 'female', 'Pîrvu'])
(741, [18, 'Agata', 'female', 'Burileanu'])
(742, [24, 'Neven', 'male', 'Săvescu'])
(743, [35, 'Armela', 'female', 'Stroici'])
(744, [22, 'Andrei', 'male', 'Ivănescu'])
(745, [27, 'Aneta', 'female', 'Grigoriu'])
(746, [25, 'Timur', 'male', 'Bizjak'])
(747, [32, 'Leopoldina', 'female', 'Râpeanu'])
(748, [31, 'Mioara', 'female', 'Dukagjini'])
(749, [31, 'Vicenția', 'female', 'Badea'])
(750, [25, 'Tudosia', 'female', 'Lăcustă'])
(751, [24, 'Anatolie', 'male', 'Mihăescu'])
(752, [48, 'Roxana', 'female', 'Gherghel'])
(753, [31, 'Adela', 'female', 'Stroici'])
(754, [27, 'Costache', 'male', 'Seciu'])
(755, [26, 'Carmina', 'female', 'Brătianu'])
(756, [18, 'George', 'male', 'Cusin'])
(757, [48, 'Amanda', 'female', 'Coșbuc'])
(758, [29, 'Corneliu', 'male', 'Pădurar'])
(759, [18, 'Ilie', 'male', 'Averescu'])
(760, [23, 'Ortansa', 'female', 'Pădurean'])
(761, [19, 'Marius', 'male', 'Fulga'])
(762, [18, 'Saveta', 'female', 'Edeleanu'])
(763, [32, 'Delia', 'female', 'Vâlcu'])
(764, [38, 'Lorik', 'male', 'Firulescu'])
(765, [62, 'Eftimia', 'female', 'Ispas'])
(766, [35, 'Ilie', 'male', 'Chebac'])
(767, [43, 'Una', 'female', 'Ivașcu'])
(768, [36, 'Teodosia', 'female', 'Kastelic'])
(769, [21, 'Sorin', 'male', 'Bonciu'])
(770, [20, 'Adea', 'female', 'Murgeanu'])
(771, [40, 'Codrina', 'female', 'Gojdu'])
(772, [38, 'Norbert', 'male', 'Loteanu'])
(773, [62, 'Octavia', 'female', 'Săvescu'])
(774, [20, 'Elisabeta', 'female', 'Bădescu'])
(775, [19, 'Ancuța', 'female', 'Vanghelie'])
(776, [21, 'Anita', 'female', 'Goma'])
(777, [19, 'Emanoil', 'male', 'Gruia'])
(778, [32, 'Georgel', 'male', 'Trifa'])
(779, [18, 'Emina', 'female', 'Mehmedbašić'])
(780, [31, 'Augustin', 'male', 'Gliga'])
(781, [89, 'Mădălin', 'male', 'Macri'])
(782, [44, 'Alexe', 'male', 'Predojević'])
(783, [19, 'Mirabela', 'female', 'Burdujan'])
(784, [61, 'Ariadna', 'female', 'Parghel'])
(785, [25, 'Una', 'female', 'Matković'])
(786, [20, 'Amila', 'female', 'Tudose'])
(787, [24, 'Fabiana', 'female', 'Cazan'])
(788, [18, 'Samir', 'male', 'Șerbănescu'])
(789, [20, 'Haralambie', 'male', 'Videanu'])
(790, [45, 'Viorica', 'female', 'Vânătoru'])
(791, [36, 'Augustina', 'female', 'Proca'])
(792, [19, 'Anca', 'female', 'Manicatide'])
(793, [30, 'Maxim', 'male', 'Pirc'])
(794, [18, 'Samra', 'female', 'Donici'])
(795, [27, 'Sorana', 'female', 'Țăranu'])
(796, [40, 'Fabiana', 'female', 'Bejenaru'])
(797, [34, 'Tatiana', 'female', 'Enescu'])
(798, [37, 'Jožef', 'male', 'Padurariu'])
(799, [62, 'Viorel', 'male', 'Kodra'])
(800, [29, 'Ajla', 'female', 'Neamțu'])
(801, [18, 'Edmond', 'male', 'Zajc'])
(802, [23, 'Goran', 'male', 'Zupan'])
(803, [26, 'Katja', 'female', 'Cornescu'])
(804, [35, 'Laurenția', 'female', 'Firulescu'])
(805, [19, 'Gianina', 'female', 'Vâlcu'])
(806, [26, 'Kemal', 'male', 'Ciobanu'])
(807, [54, 'Luiza', 'female', 'Begović'])
(808, [24, 'Nedzad', 'male', 'Șteflea'])
(809, [23, 'Lică', 'male', 'Olănescu'])
(810, [24, 'Codruț', 'male', 'Meleșcanu'])
(811, [30, 'Gregorian', 'male', 'Răceanu'])
(812, [20, 'Elena', 'female', 'Angelescu'])
(813, [34, 'Laurențiu', 'male', 'Simu'])
(814, [28, 'Drita', 'female', 'Caraciobanu'])
(815, [24, 'Cristina', 'female', 'Salatić'])
(816, [53, 'Florentin', 'male', 'Dedja'])
(817, [21, 'Floarea', 'female', 'Tomoioagă'])
(818, [23, 'Ferida', 'female', 'Robu'])
(819, [44, 'Frančiška', 'female', 'Văcăroiu'])
(820, [18, 'Bisera', 'female', 'Bozga'])
(821, [23, 'Fabia', 'female', 'Drăghiceanu'])
(822, [95, 'Blanduzia', 'female', 'Mironescu'])
(823, [49, 'Željko', 'male', 'Caranica'])
(824, [35, 'Amedeu', 'male', 'Turcescu'])
(825, [40, 'Răzvan', 'male', 'Pacepa'])
(826, [20, 'Denis', 'male', 'Hațiegan'])
(827, [24, 'Emina', 'female', 'Lipă'])
(828, [36, 'Drita', 'female', 'Bonciu'])
(829, [19, 'Manuela', 'female', 'Cornea'])
(830, [24, 'Sorina', 'female', 'Loshi'])
(831, [27, 'Pompilia', 'female', 'Lupescu'])
(832, [24, 'Andra', 'female', 'Dinică'])
(833, [26, 'Aurică', 'male', 'Mešić'])
(834, [19, 'Teohari', 'male', 'Ivașcu'])
(835, [19, 'Enes', 'male', 'Xhafa'])
(836, [78, 'Georgia', 'female', 'Videanu'])
(837, [23, 'Nelu', 'male', 'Lupașcu'])
(838, [30, 'Simi', 'male', 'Chindriș'])
(839, [18, 'Safet', 'male', 'Țepeneag'])
(840, [63, 'Milla', 'female', 'Raksi'])
(841, [30, 'Sidonia', 'female', 'Begović'])
(842, [22, 'Pamfil', 'male', 'Greceanu'])
(843, [19, 'Almir', 'male', 'Hurezeanu'])
(844, [36, 'Alma', 'female', 'Cosmovici'])
(845, [20, 'Iolanda', 'female', 'Mărginean'])
(846, [23, 'Letiția', 'female', 'Geaorgescu'])
(847, [46, 'Iridenta', 'female', 'Izetbegović'])
(848, [52, 'Theodor', 'male', 'Urziceanu'])
(849, [18, 'Davor', 'male', 'Poenaru'])
(850, [45, 'Roza', 'female', 'Rusu'])
(851, [24, 'Arina', 'female', 'Bănulescu'])
(852, [18, 'Timea', 'female', 'Turk'])
(853, [66, 'Mona', 'female', 'Frunda'])
(854, [39, 'Jožef', 'male', 'Albu'])
(855, [40, 'Emanuel', 'male', 'Văleanu'])
(856, [24, 'Luka', 'male', 'Hanu'])
(857, [95, 'Biljana', 'female', 'Huidu'])
(858, [24, 'Dino', 'male', 'Kodra'])
(859, [70, 'Petrică', 'male', 'Cernescu'])
(860, [30, 'Eremia', 'male', 'Cioabă'])
(861, [22, 'Lioara', 'female', 'Buia'])
(862, [40, 'Vicențiu', 'male', 'Doicaru'])
(863, [40, 'Rada', 'female', 'Morar'])
(864, [23, 'Diana', 'female', 'Loteanu'])
(865, [39, 'Špela', 'female', 'Guțu'])
(866, [73, 'Sabrina', 'female', 'Rakić'])
(867, [87, 'Antoniu', 'male', 'Coșbuc'])
(868, [27, 'Dženita', 'female', 'Pătraș'])
(869, [36, 'Măriuca', 'female', 'Maican'])
(870, [71, 'Natasa', 'female', 'Giulian'])
(871, [23, 'Aristița', 'female', 'Korošec'])
(872, [27, 'Lelia', 'female', 'Lovinescu'])
(873, [20, 'Clara', 'female', 'Runceanu'])
(874, [59, 'Ciprian', 'male', 'Vicovean'])
(875, [20, 'Ozana', 'female', 'Burcă'])
(876, [24, 'Teona', 'female', 'Vîlcu'])
(877, [22, 'Mihaela', 'female', 'Papahagi'])
(878, [19, 'Megi', 'female', 'Herța'])
(879, [39, 'Damian', 'male', 'Čejvan'])
(880, [23, 'Adrijana', 'female', 'Văsescu'])
(881, [21, 'Gică', 'male', 'Ștefănescu'])
(882, [42, 'Lidia', 'female', 'Geambașu'])
(883, [27, 'Neven', 'male', 'Slaivici'])
(884, [19, 'Cedrin', 'male', 'Penescu'])
(885, [30, 'Emanuel', 'male', 'Duro'])
(886, [24, 'Alban', 'male', 'Agârbiceanu'])
(887, [19, 'Eftimia', 'female', 'Budeanu'])
(888, [46, 'Clara', 'female', 'Gănescu'])
(889, [24, 'Aleks', 'male', 'Hurezeanu'])
(890, [20, 'Angel', 'male', 'Albu'])
(891, [30, 'Anto', 'male', 'Manciulea'])
(892, [22, 'Adriana', 'female', 'Turcescu'])
(893, [52, 'Izet', 'male', 'Topor'])
(894, [35, 'Artemisa', 'female', 'Honcescu'])
(895, [29, 'Daciana', 'female', 'Čengić'])
(896, [20, 'Danko', 'male', 'Enache'])
(897, [18, 'Midhat', 'male', 'Silaș'])
(898, [32, 'Dejan', 'male', 'Predoiu'])
(899, [28, 'Codin', 'male', 'Timică'])
(900, [24, 'Liliana', 'female', 'Bădulescu'])
(901, [28, 'Irinel', 'male', 'Ciucurescu'])
(902, [37, 'Dženeta', 'female', 'Dragoș'])
(903, [23, 'Mersiha', 'female', 'Fulea'])
(904, [41, 'Iurie', 'male', 'Coșbuc'])
(905, [21, 'Grațian', 'male', 'Ceaușescu'])
(906, [40, 'Mirabela', 'female', 'Leca'])
(907, [33, 'Carina', 'female', 'Vâlcu'])
(908, [28, 'Alma', 'female', 'Carafoli'])
(909, [19, 'Luciana', 'female', 'Trifan'])
(910, [23, 'Clarisa', 'female', 'Urs'])
(911, [21, 'Florin', 'male', 'Mumu'])
(912, [93, 'Lia', 'female', 'Guțu'])
(913, [19, 'Svetlana', 'female', 'Sarajlić'])
(914, [21, 'Ladislau', 'male', 'Vidmar'])
(915, [28, 'Haso', 'male', 'Filimon'])
(916, [18, 'Zaharia', 'female', 'Catargi'])
(917, [22, 'Stanislav', 'male', 'Purcărete'])
(918, [35, 'Francisc', 'male', 'Salatić'])
(919, [31, 'Adelin', 'male', 'Butoi'])
(920, [100, 'Eric', 'male', 'Laurian'])
(921, [27, 'Aurelian', 'male', 'Sidran'])
(922, [27, 'Adea', 'female', 'Sassu'])
(923, [20, 'Lazăr', 'male', 'Begu'])
(924, [20, 'Igor', 'male', 'Preda'])
(925, [22, 'Vicenția', 'female', 'Popoviciu'])
(926, [49, 'Ionelia', 'female', 'Ceaușescu'])
(927, [46, 'Crina', 'female', 'Hrușcă'])
(928, [18, 'Haralamb', 'male', 'Divjak'])
(929, [31, 'Adelaida', 'female', 'Udilă'])
(930, [22, 'Artemisa', 'female', 'Toneanu'])
(931, [95, 'Elisaveta', 'female', 'Cândea'])
(932, [34, 'Vlad', 'male', 'Spirescu'])
(933, [21, 'Aura', 'female', 'Frențiu'])
(934, [24, 'Paula', 'female', 'Marjanović'])
(935, [34, 'Dragana', 'female', 'Petrașcu'])
(936, [24, 'Jožica', 'female', 'Săceanu'])
(937, [49, 'Luca', 'male', 'Iliescu'])
(938, [18, 'Ludovic', 'male', 'Moroșanu'])
(939, [23, 'Sidorela', 'female', 'Burileanu'])
(940, [32, 'Marijana', 'female', 'Dejeu'])
(941, [79, 'Robertina', 'female', 'Sadoveanu'])
(942, [46, 'Dženan', 'male', 'Frosin'])
(943, [58, 'Kenan', 'male', 'Pîrvu'])
(944, [84, 'Marcheta', 'female', 'Varzar'])
(945, [32, 'Leopoldina', 'female', 'Papură'])
(946, [30, 'Livia', 'female', 'Rațiu'])
(947, [42, 'Octavia', 'female', 'Moroșanu'])
(948, [29, 'Iuliana', 'female', 'Cenușaru'])
(949, [22, 'Steluța', 'female', 'Neaga'])
(950, [63, 'Semenica', 'female', 'Predoiu'])
(951, [27, 'Fahret', 'male', 'Chirnoagă'])
(952, [86, 'Emilia', 'female', 'Vânătoru'])
(953, [46, 'Sonja', 'female', 'Medeleanu'])
(954, [26, 'Ștefan', 'male', 'Ciortea'])
(955, [23, 'Vlaicu', 'male', 'Mešić'])
(956, [24, 'Adam', 'male', 'Goldiș'])
(957, [23, 'Iridenta', 'female', 'Dejeu'])
(958, [19, 'Romeo', 'male', 'Bogza'])
(959, [41, 'Ilona', 'female', 'Tămaș'])
(960, [19, 'Anamaria', 'female', 'Liiceanu'])
(961, [21, 'Marija', 'female', 'Seciu'])
(962, [32, 'Ariadna', 'female', 'Frențiu'])
(963, [20, 'Cezara', 'female', 'Baljić'])
(964, [34, 'Pătru', 'male', 'Bușilă'])
(965, [45, 'Tamara', 'female', 'Klemenčič'])
(966, [25, 'Grațiana', 'female', 'Frățilă'])
(967, [20, 'Visarion', 'male', 'Ornea'])
(968, [20, 'Barbu', 'male', 'Mihăescu'])
(969, [95, 'Grațiela', 'female', 'Bădescu'])
(970, [34, 'Dinka', 'female', 'Posteucă'])
(971, [26, 'Augustina', 'female', 'Bercu'])
(972, [52, 'Nicu', 'male', 'Papură'])
(973, [18, 'Andreea', 'female', 'Macovei'])
(974, [65, 'Adin', 'male', 'Moroșanu'])
(975, [20, 'Orgest', 'male', 'Stolnici'])
(976, [26, 'Žiga', 'male', 'Posteucă'])
(977, [22, 'Bojan', 'male', 'Agârbiceanu'])
(978, [20, 'Florența', 'female', 'Pavelescu'])
(979, [19, 'Enes', 'male', 'Iacobescu'])
(980, [19, 'Teodora', 'female', 'Simu'])
(981, [26, 'Gazmir', 'male', 'Păcurariu'])
(982, [35, 'Memsudin', 'male', 'Iacobescu'])
(983, [18, 'Ela', 'female', 'Sorescu'])
(984, [76, 'Bianca', 'female', 'Soltan'])
(985, [20, 'Alisa', 'female', 'Enescu'])
(986, [44, 'Orgest', 'male', 'Giulian'])
(987, [58, 'Naida', 'female', 'Loshi'])
(988, [20, 'Nelu', 'male', 'Arnăutu'])
(989, [19, 'Jusuf', 'male', 'Goldiș'])
(990, [20, 'Marjan', 'male', 'Djuvara'])
(991, [23, 'Lana', 'female', 'Papură'])
(992, [22, 'Emal', 'male', 'Sătmărean'])
(993, [23, 'Maida', 'female', 'Sechelariu'])
(994, [37, 'Fabian', 'male', 'Rusu'])
(995, [19, 'Haralamb', 'male', 'Crețu'])
(996, [19, 'Belmina', 'female', 'Caragiani'])
(997, [30, 'Brăduț', 'male', 'Dinică'])
(998, [23, 'Marin', 'male', 'Berindei'])
(999, [23, 'Alenka', 'female', 'Cusin'])
(1000, [18, 'Mojca', 'female', 'Chihaia'])
(1001, [24, 'Cătălin', 'male', 'Hodoș'])
(1002, [39, 'Idna', 'female', 'Vânătoru'])
(1003, [38, 'Luka', 'male', 'Lupu'])
(1004, [19, 'Lia', 'female', 'Pâslaru'])
(1005, [20, 'Sidorela', 'female', 'Bozga'])
(1006, [27, 'Bernard', 'male', 'Cornea'])
(1007, [21, 'Zeno', 'male', 'Šarić'])
(1008, [24, 'Izabela', 'female', 'Vîlcu'])
(1009, [45, 'Ermir', 'male', 'Predojević'])
(1010, [29, 'Lăcrămioara', 'female', 'Mešić'])
(1011, [32, 'Luka', 'male', 'Calotă'])
(1012, [36, 'Cătălin', 'male', 'Agolli'])
(1013, [39, 'Rodica', 'female', 'Cosmescu'])
(1014, [32, 'Natașa', 'female', 'Knez'])
(1015, [23, 'Jasmina', 'female', 'Bodnăraș'])
(1016, [23, 'Silvana', 'female', 'Loteanu'])
(1017, [26, 'Norica', 'female', 'Coandă'])
(1018, [24, 'Ema', 'female', 'Isopescu'])
(1019, [21, 'Fiodor', 'male', 'Socolescu'])
(1020, [35, 'Ivan', 'male', 'Tutoveanu'])
(1021, [30, 'Suzana', 'female', 'Muscă'])
(1022, [26, 'Asmir', 'male', 'Ornea'])
(1023, [45, 'Edin', 'male', 'Botnaru'])
(1024, [28, 'Cipriana', 'female', 'Cusin'])
(1025, [89, 'Armina', 'female', 'Vădineanu'])
(1026, [50, 'Iulia', 'female', 'De la Marina'])
(1027, [36, 'Nadia', 'female', 'Cioacă'])
(1028, [21, 'Tjaša', 'female', 'Gănescu'])
(1029, [36, 'Ionel', 'male', 'Koroman'])
(1030, [18, 'Janez', 'male', 'Averescu'])
(1031, [21, 'Vedran', 'male', 'Neacșu'])
(1032, [61, 'Nika', 'female', 'Klemenčič'])
(1033, [46, 'Liana', 'female', 'Turcdeanu'])
(1034, [44, 'Lana', 'female', 'Bădărău'])
(1035, [20, 'Caius', 'male', 'Novak'])
(1036, [80, 'Avram', 'male', 'Ghideanu'])
(1037, [31, 'Belmina', 'female', 'Bărlea'])
(1038, [19, 'Kemal', 'male', 'Zajc'])
(1039, [49, 'Grigore', 'male', 'Cornescu'])
(1040, [19, 'Andrei', 'male', 'Kotnik'])
(1041, [20, 'Marta', 'female', 'Timofti'])
